1,5,3,4,8,6,10,2,9,7,11,12
1,7,4,3,5,6,2,8,9,10,12,11
1,2,10,5,3,6,7,8,9,4,11,12
1,2,7,8,5,6,11,3,9,10,4,12
1,2,6,4,5,7,3,8,9,11,10,12
1,2,3,4,5,12,10,8,9,11,6,7
1,2,3,11,4,10,7,5,9,6,8,12
1,2,3,4,5,7,6,8,9,10,11,12
1,2,6,4,5,10,7,12,9,3,11,8
1,2,4,11,8,5,7,6,9,10,3,12
1,2,8,4,5,11,12,6,9,10,7,3
1,2,7,4,12,6,8,3,5,10,11,9
1,8,9,4,5,3,2,6,7,10,11,12
1,2,6,4,5,11,7,10,9,3,8,12
1,8,3,10,2,6,7,4,9,5,11,12
1,2,3,12,10,11,7,8,9,6,5,4
1,2,10,7,5,6,4,8,9,12,11,3
1,9,8,4,5,6,7,10,2,3,11,12
1,2,8,4,3,6,7,5,9,10,11,12
1,5,3,2,4,6,11,8,7,10,9,12
1,2,6,8,5,10,7,3,9,12,11,4
1,2,3,9,5,6,7,8,4,11,12,10
1,2,8,4,5,12,11,3,9,10,6,7
1,5,3,6,2,12,7,8,9,10,11,4
1,8,3,4,5,6,10,2,9,7,11,12
1,2,3,7,5,6,10,8,9,11,4,12
1,4,2,5,3,6,7,8,10,9,11,12
1,5,9,4,11,6,7,8,3,10,2,12
1,8,5,4,11,6,3,7,9,10,2,12
1,3,8,4,5,6,7,10,9,2,11,12
1,2,3,10,11,6,7,8,9,12,5,4
1,7,3,4,5,12,2,8,9,10,11,6
1,2,3,4,5,6,7,11,9,8,10,12
1,2,5,4,6,3,12,8,9,10,11,7
1,2,3,4,9,6,7,8,5,10,11,12
1,10,3,4,7,8,5,6,9,2,11,12
1,7,3,4,11,6,5,8,12,10,9,2
1,6,3,9,5,7,2,8,4,10,11,12
1,2,9,12,3,6,5,8,7,10,11,4
1,8,3,6,5,11,2,7,9,10,4,12
1,2,3,4,11,6,5,8,7,12,9,10
1,11,8,4,3,6,7,9,5,10,2,12
1,9,3,12,5,6,7,8,4,10,11,2
1,2,3,4,9,6,7,8,11,10,12,5
1,2,5,4,9,6,7,8,3,12,11,10
1,2,9,3,10,6,7,8,4,5,11,12
1,2,3,4,8,6,5,12,9,11,7,10
1,6,9,3,5,12,7,8,2,10,11,4
1,2,3,4,12,10,5,8,9,7,11,6
1,2,8,4,6,12,7,5,9,10,11,3
1,2,8,4,3,6,10,5,9,7,11,12
1,2,3,6,5,12,7,8,9,10,11,4
1,2,12,4,5,8,7,10,9,6,11,3
1,2,10,4,5,8,7,6,9,3,11,12
1,2,4,9,5,6,3,8,7,10,11,12
1,2,9,4,3,6,8,5,12,10,11,7
1,2,3,4,7,6,12,8,10,5,11,9
1,2,9,4,7,12,3,8,6,10,11,5
1,2,3,4,6,8,7,5,11,9,10,12
1,7,3,4,12,6,5,8,9,11,10,2
1,2,6,9,5,8,7,4,11,10,3,12
1,6,3,4,8,9,7,12,5,10,11,2
1,2,3,4,6,5,7,9,8,10,11,12
1,11,12,4,5,10,7,8,9,3,2,6
1,6,3,2,5,11,7,8,9,10,4,12
1,2,12,5,6,11,7,8,9,10,3,4
1,5,4,11,12,6,7,8,9,10,2,3
1,2,3,4,10,6,7,5,9,11,8,12
1,2,3,4,8,11,7,6,9,10,5,12
1,2,11,4,5,6,12,8,7,10,3,9
1,9,3,6,5,4,7,2,8,10,11,12
1,2,11,4,12,5,7,8,9,10,6,3
1,6,3,12,5,7,4,8,9,2,11,10
1,5,2,9,3,6,4,8,7,10,11,12
1,10,7,4,5,6,3,8,9,2,11,12
1,8,3,2,5,6,7,4,10,9,11,12
1,12,7,4,5,6,2,9,3,10,11,8
1,11,3,4,5,2,7,8,9,6,10,12
1,8,3,4,7,6,12,2,9,10,11,5
1,2,6,3,5,9,7,8,11,10,4,12
1,5,3,4,10,2,7,8,11,9,6,12
1,6,3,10,5,4,7,8,9,2,11,12
1,12,3,4,7,6,2,5,9,10,8,11
1,6,3,9,5,2,7,8,12,10,11,4
1,12,3,4,6,5,7,8,9,10,11,2
1,2,3,4,6,9,7,8,12,10,11,5
1,2,8,10,5,6,3,4,9,7,11,12
1,2,10,3,5,4,7,8,9,6,11,12
1,2,3,4,5,11,6,9,12,10,8,7
1,2,12,4,6,5,7,8,9,10,11,3
1,6,3,4,5,2,7,12,9,10,8,11
1,2,3,9,5,8,10,6,4,7,11,12
1,2,9,4,5,10,6,7,3,8,11,12
1,2,7,10,5,6,12,4,9,3,11,8
1,2,3,12,11,6,5,8,9,4,7,10
1,12,4,10,5,6,7,8,9,11,2,3
1,2,3,4,5,11,7,8,6,10,9,12
1,2,3,10,5,4,7,6,8,9,11,12
1,2,3,11,6,5,7,8,4,10,9,12
1,2,5,12,9,3,7,8,4,10,11,6
