6,5,3,11,10,1,0,9,7,2,8,4
9,0,6,8,11,5,7,1,4,2,3,10
2,5,0,10,3,4,11,6,8,1,7,9
1,3,8,4,2,7,5,9,11,0,10,6
0,10,9,2,6,3,11,8,4,5,1,7
4,8,6,10,0,7,1,9,3,5,2,11
5,2,9,1,0,7,4,8,3,6,10,11
8,7,10,4,1,3,9,2,6,5,11,0
1,0,4,3,8,5,7,2,6,11,9,10
1,11,2,5,8,4,0,3,7,9,6,10
8,11,7,2,6,10,0,4,5,1,9,3
0,3,5,7,2,6,10,9,11,4,8,1
4,6,11,0,1,10,8,9,7,2,5,3
1,3,6,10,5,11,7,9,4,8,0,2
4,5,3,8,10,11,6,7,1,0,2,9
5,7,2,6,11,0,10,9,3,8,4,1
4,3,7,0,5,6,2,1,8,11,9,10
7,4,10,6,2,9,8,11,3,0,1,5
7,5,3,11,9,0,6,10,8,1,2,4
6,11,2,1,10,8,0,5,4,7,3,9
8,2,10,3,6,0,5,7,4,11,9,1
11,4,10,7,8,1,3,6,0,5,9,2
2,7,1,4,10,9,11,0,8,6,3,5
2,11,7,6,9,3,4,10,0,1,5,8
2,9,8,5,3,0,4,1,7,6,10,11
9,10,4,0,5,8,1,3,7,6,2,11
8,2,10,4,7,5,9,11,3,6,1,0
7,8,11,0,4,9,10,5,3,6,2,1
7,4,2,0,11,10,9,3,1,6,5,8
6,9,10,4,3,8,7,5,0,1,2,11
3,0,10,1,6,9,5,4,7,8,2,11
1,7,6,2,10,3,5,9,0,11,8,4
0,8,2,11,4,3,1,7,6,10,5,9
2,1,6,4,7,0,8,5,9,3,11,10
3,1,9,5,8,2,10,6,7,4,11,0
10,8,6,4,7,5,0,11,1,9,2,3
7,10,0,11,8,9,4,1,3,6,2,5
7,3,10,5,2,4,9,11,0,6,1,8
3,6,11,7,4,5,0,1,9,8,10,2
5,0,11,1,8,9,2,3,6,10,7,4
3,0,9,4,6,11,7,8,10,5,1,2
6,1,5,8,0,10,11,3,2,9,7,4
4,11,5,6,8,1,2,0,10,7,3,9
8,9,2,6,11,7,3,0,10,4,5,1
9,10,2,7,6,5,3,1,4,0,8,11
9,1,5,8,0,2,7,4,11,6,3,10
2,5,0,4,1,10,9,11,7,6,8,3
9,10,5,2,3,1,11,7,4,8,0,6
2,1,7,8,4,11,3,5,9,10,6,0
8,0,5,1,7,3,10,9,4,2,6,11
10,3,2,9,8,0,4,11,7,6,1,5
7,3,0,8,10,2,11,4,9,5,1,6
7,1,3,6,5,8,11,9,4,0,2,10
3,10,6,4,2,8,1,9,11,7,0,5
10,0,3,9,2,7,4,6,5,8,11,1
11,7,5,2,3,10,8,0,1,6,9,4
7,4,8,10,3,5,2,0,1,11,6,9
0,2,7,10,1,3,9,8,4,5,6,11
4,9,0,6,3,2,8,1,11,5,7,10
8,6,5,9,11,10,4,3,1,2,0,7
6,1,7,8,3,5,2,9,11,4,10,0
1,7,2,3,6,8,0,10,9,4,5,11
7,0,8,5,2,9,4,11,10,6,3,1
6,3,11,8,5,10,0,4,2,1,7,9
11,9,7,1,2,3,8,5,4,0,6,10
2,3,4,9,10,6,5,8,1,11,0,7
3,11,10,6,0,9,7,2,8,1,5,4
11,6,3,4,2,8,5,1,7,10,0,9
1,9,10,4,8,3,0,5,2,6,11,7
11,6,10,0,7,2,5,3,1,4,9,8
2,0,10,11,6,4,3,5,8,1,9,7
10,8,5,11,6,2,0,1,9,4,7,3
4,0,6,11,3,9,2,1,8,5,10,7
6,3,7,5,10,9,4,11,8,2,1,0
1,11,5,2,7,6,4,10,3,0,8,9
9,11,1,10,5,2,3,0,4,7,6,8
9,0,4,6,5,7,10,3,2,8,1,11
1,9,4,6,8,11,0,10,5,2,7,3
8,3,4,7,10,0,9,1,5,2,11,6
0,7,9,8,2,5,4,1,10,11,3,6
11,7,8,2,10,3,5,6,4,1,9,0
0,3,5,6,1,4,8,7,11,9,2,10
8,9,1,2,3,0,5,6,10,4,7,11
8,10,4,1,3,6,0,9,2,7,11,5
1,7,11,4,0,8,9,10,6,5,3,2
11,9,4,7,3,8,0,2,6,5,1,10
6,11,10,7,8,2,9,0,3,4,1,5
9,10,1,5,0,7,3,6,2,11,8,4
4,9,0,1,6,8,10,11,3,2,5,7
9,5,4,1,10,8,2,6,11,7,3,0
7,2,3,0,5,1,11,10,8,4,6,9
10,3,0,5,2,11,6,8,9,4,7,1
10,6,7,3,11,8,4,0,9,5,1,2
4,0,2,10,11,6,1,8,9,7,3,5
0,11,9,5,1,10,2,7,4,3,6,8
9,10,6,3,11,8,5,4,2,1,7,0
0,8,1,6,5,3,10,9,7,11,4,2
11,9,3,1,4,6,2,5,8,7,0,10
10,11,8,4,1,9,6,2,7,3,5,0
11,5,3,1,8,0,10,9,7,2,4,6
