10,3,0,8,4,5,6,7,1,9,2,11
5,7,2,3,4,10,6,0,8,9,1,11
0,1,2,11,3,9,6,7,8,10,5,4
0,6,2,11,4,5,3,8,7,9,10,1
2,1,7,3,10,5,6,0,8,9,4,11
9,6,2,1,7,5,3,4,8,0,10,11
11,6,8,3,0,5,4,7,1,9,10,2
0,1,7,3,4,5,6,2,8,9,10,11
0,5,2,9,4,1,6,7,3,8,10,11
2,1,11,0,3,7,6,5,8,9,10,4
0,1,6,3,7,11,10,5,8,9,4,2
0,1,10,3,4,5,6,2,8,11,9,7
5,1,2,7,11,3,4,0,8,9,10,6
0,8,1,3,4,5,6,7,9,2,10,11
11,1,2,5,0,6,3,7,8,9,4,10
0,9,2,1,4,5,10,7,8,3,6,11
0,2,7,3,4,1,6,9,8,10,5,11
9,1,11,3,4,5,8,7,6,0,10,2
0,1,11,3,9,7,6,10,8,4,2,5
0,8,2,11,4,5,9,6,7,1,10,3
11,9,2,3,4,10,6,7,8,1,5,0
5,8,2,6,4,0,1,7,3,9,10,11
7,5,0,8,4,1,6,3,2,9,10,11
0,1,2,10,7,4,5,8,6,9,3,11
3,1,0,7,10,5,6,4,8,9,2,11
0,6,2,11,4,1,5,7,3,9,10,8
7,10,2,3,4,5,1,11,8,9,0,6
0,5,2,3,7,10,6,11,8,9,4,1
0,8,7,1,4,3,6,5,2,9,10,11
9,5,2,3,4,6,7,1,8,11,10,0
0,10,2,3,9,7,6,4,8,1,5,11
6,11,2,3,4,5,9,7,0,1,10,8
0,1,2,5,4,3,11,8,7,9,10,6
4,8,2,3,6,5,10,7,1,9,0,11
0,4,2,3,6,5,7,10,9,8,1,11
4,1,2,3,5,0,10,6,8,9,7,11
1,8,0,10,2,5,6,7,3,9,4,11
3,1,2,8,0,4,6,7,5,9,10,11
0,6,2,4,8,5,1,7,3,9,10,11
5,1,9,0,4,2,3,6,8,7,10,11
0,2,7,8,4,5,6,3,10,9,1,11
0,9,2,3,8,4,6,7,5,10,1,11
7,1,2,5,4,6,11,3,0,9,10,8
0,1,11,2,4,6,3,7,8,9,10,5
9,6,1,3,4,5,8,0,7,2,10,11
1,3,2,11,4,5,6,7,10,9,0,8
0,3,7,8,4,5,6,9,1,2,10,11
0,1,7,4,9,5,6,10,8,3,2,11
3,11,2,5,4,1,0,7,8,9,10,6
0,1,2,6,4,9,10,7,8,3,5,11
9,1,0,3,4,5,2,7,10,8,6,11
0,1,8,3,4,5,2,7,6,9,10,11
0,1,10,3,4,9,5,7,8,6,2,11
10,9,2,3,4,6,1,7,8,0,11,5
0,11,2,1,4,5,6,7,8,9,10,3
4,3,2,10,6,5,0,7,1,9,8,11
11,8,2,3,4,5,6,7,1,9,10,0
0,10,6,1,4,5,2,7,8,9,3,11
0,1,2,10,4,6,11,9,8,5,3,7
3,0,7,2,4,5,6,11,8,9,10,1
5,1,9,0,4,2,3,7,8,10,6,11
0,5,2,3,9,11,4,7,8,6,10,1
0,1,5,3,4,2,6,8,10,7,11,9
3,4,2,10,0,5,6,7,8,1,9,11
3,10,2,9,4,0,6,7,1,5,8,11
10,1,6,2,4,5,9,7,3,0,8,11
11,1,0,4,9,5,6,7,8,3,2,10
3,1,2,11,4,5,0,7,6,9,10,8
0,5,2,3,4,6,1,7,8,10,9,11
0,3,2,8,4,5,6,9,1,7,10,11
1,0,9,3,4,11,6,7,8,2,5,10
0,2,8,3,4,5,11,7,1,9,10,6
7,9,2,3,4,1,6,5,8,10,0,11
7,4,2,3,10,5,6,1,11,9,0,8
6,0,2,3,4,7,10,1,8,9,5,11
8,6,2,3,4,5,11,7,1,9,10,0
1,9,2,3,6,4,0,7,8,5,10,11
2,1,11,3,9,5,6,7,8,0,10,4
2,3,9,4,1,5,6,0,8,7,10,11
0,11,9,3,8,4,6,7,2,1,10,5
7,1,2,0,4,10,6,5,3,9,8,11
0,3,6,2,4,1,9,7,8,11,10,5
0,1,2,3,9,4,6,10,8,7,11,5
3,9,2,0,4,5,6,7,10,8,11,1
3,5,2,0,4,1,6,8,7,9,10,11
5,1,2,3,4,10,6,7,0,9,8,11
0,1,2,10,6,4,5,7,8,9,3,11
0,2,10,3,7,5,1,4,8,9,6,11
0,1,2,6,4,9,8,5,7,3,10,11
8,9,1,3,0,5,2,7,6,4,10,11
0,1,2,10,8,5,4,7,3,9,6,11
0,4,6,3,2,5,8,9,7,1,10,11
6,9,2,3,10,5,1,4,8,0,7,11
0,2,11,3,4,10,8,7,5,9,1,6
4,10,2,1,6,5,0,7,3,9,8,11
11,1,2,9,4,5,6,7,8,0,3,10
0,11,2,3,4,7,6,1,8,5,9,10
0,7,1,3,8,5,6,10,4,9,2,11
1,0,11,3,4,5,6,7,2,9,10,8
6,0,2,3,10,1,4,7,8,9,5,11
